area_sqft,bedrooms,bathrooms,distance_city_km,age_years,location_score,price
2034.7,4,1,2.79,29.7,5,4088623.0
1280.0,3,2,12.35,6.4,4,2795622.0
1497.4,2,2,3.25,28.3,8,3521620.0
1221.8,2,3,12.1,21.8,4,2619560.0
1103.8,5,1,8.5,3.3,6,2577430.0
1195.3,1,1,20.73,2.6,9,2945523.0
1232.4,4,2,14.75,22.7,2,2411243.0
1525.8,3,3,6.13,7.4,8,3735896.0
2222.2,2,2,10.25,44.8,5,4321381.0
1149.4,4,2,6.89,43.0,10,2980350.0
1254.2,3,3,6.08,17.7,6,2880659.0
1377.9,4,1,6.29,10.4,3,2935252.0
1538.5,3,1,6.38,3.3,8,3531285.0
1492.2,4,1,2.39,32.1,2,2973862.0
1849.4,5,3,2.75,1.3,1,3621073.0
550.8,1,3,1.74,6.9,1,1194714.0
564.6,4,3,0.8,5.8,8,1970479.0
1226.4,1,3,3.07,47.7,2,2302067.0
1784.1,4,3,11.51,1.9,5,3807718.0
852.0,2,2,5.27,33.1,2,1741863.0
500.0,5,1,0.5,9.1,4,1766675.0
1599.9,5,3,8.34,0.7,9,3811616.0
1485.3,1,1,13.7,19.6,2,2648024.0
1018.4,2,3,8.84,1.6,4,2282534.0
1055.1,3,1,6.5,4.1,10,2724196.0
1060.6,5,2,0.81,24.1,5,2460641.0
1438.7,2,1,2.15,2.5,10,3370411.0
1180.8,2,1,4.17,5.9,10,2951867.0
1572.9,1,3,0.5,6.7,5,3308885.0
500.0,2,1,0.56,13.3,5,1278264.0
1100.1,2,2,13.61,23.4,10,2821162.0
1005.9,3,2,6.06,3.9,10,2509636.0
1310.3,1,2,1.61,3.5,2,2650843.0
1211.7,1,3,1.98,3.8,8,2914128.0
1679.2,2,3,2.43,7.2,5,3535932.0
749.2,3,3,0.5,11.5,6,2160928.0
1415.9,4,3,6.72,0.2,8,3475400.0
1595.4,5,3,0.97,22.7,8,3778112.0
2049.8,1,2,8.18,39.2,10,4578860.0
1231.4,3,1,9.35,27.8,7,3028749.0
1513.6,3,2,5.09,0.6,8,3418900.0
768.6,2,3,7.35,11.2,10,2428337.0
562.8,5,2,0.94,25.2,7,1734371.0
1695.7,1,1,4.29,6.3,10,4065725.0
1398.1,4,3,5.65,34.1,6,3101491.0
1812.5,2,2,5.42,32.7,5,3631683.0
919.3,1,2,0.62,2.3,5,2325825.0
1582.0,1,1,2.11,10.2,8,3653784.0
2054.1,3,3,1.97,0.4,1,3880174.0
1546.9,5,3,4.25,5.0,2,3204253.0
1496.8,4,1,7.25,25.1,1,2757398.0
1403.0,5,1,4.23,55.4,10,3328533.0
850.2,3,1,7.03,36.7,7,2184055.0
1874.5,4,1,0.52,0.7,9,4330292.0
1186.2,4,3,10.52,39.2,7,2742947.0
1576.6,2,3,3.85,25.9,9,3873568.0
852.9,4,2,0.5,30.3,4,1975109.0
987.2,1,2,5.15,36.9,7,2385865.0
1902.3,5,2,3.64,10.0,10,4644526.0
1278.4,5,3,1.24,3.6,10,3447688.0
1908.6,2,3,7.23,0.3,7,4045623.0
1372.6,4,3,13.56,0.4,10,3530328.0
755.3,3,2,1.95,15.4,10,2435903.0
1712.2,1,1,3.41,6.2,2,3350817.0
1193.5,2,1,0.69,10.3,2,2634248.0
1644.5,4,1,13.28,2.1,8,3678225.0
1408.8,3,1,1.92,55.6,2,2778328.0
859.9,4,1,1.08,2.1,1,1653986.0
1457.5,2,3,3.25,8.8,1,2891000.0
2168.7,3,2,0.5,8.8,1,4185794.0
1572.5,3,1,1.46,0.1,6,3465037.0
1379.9,3,1,0.5,16.5,5,2985432.0
1776.4,3,1,0.68,11.6,7,3910576.0
1473.7,4,3,0.59,10.3,3,3195689.0
1473.3,3,1,10.3,25.6,5,2979928.0
1017.9,4,2,13.33,4.1,2,2060724.0
1481.8,3,3,3.22,29.6,9,3597443.0
1762.4,3,3,4.98,30.0,9,3894286.0
1107.4,2,3,5.95,26.3,4,2274217.0
1898.6,4,1,2.48,6.3,2,3650854.0
1367.9,4,1,2.31,2.7,10,3690369.0
1089.3,5,1,5.63,9.7,8,2715932.0
1749.2,2,1,2.36,4.5,4,3548614.0
1299.6,4,2,4.35,0.8,5,2812867.0
1665.8,2,3,3.62,4.9,4,3362602.0
1297.9,2,1,3.72,9.5,2,2363808.0
1379.1,2,2,8.84,1.8,6,3123400.0
1572.7,1,3,6.09,43.3,1,2742383.0
1501.8,4,3,16.18,16.0,8,3627267.0
701.6,2,3,7.83,2.2,1,1470658.0
1007.6,1,1,0.79,25.1,5,2269616.0
1725.3,1,3,6.71,39.5,9,4008428.0
1353.8,3,1,5.48,4.6,1,2951548.0
1216.7,3,2,5.19,2.3,10,3240165.0
924.5,4,3,3.28,5.8,7,2350491.0
1022.1,3,2,0.5,26.8,7,2796985.0
692.4,4,1,15.13,2.9,5,1763297.0
1364.6,1,1,9.55,22.7,4,2980959.0
1190.5,1,1,3.34,18.9,9,2861573.0
1061.7,4,3,0.86,15.8,5,2743574.0
1376.2,3,3,8.7,8.5,1,2660514.0
1527.4,3,2,2.82,6.9,9,3994524.0
2132.6,4,1,2.47,1.3,5,4393628.0
870.8,5,2,5.47,6.6,9,2912689.0
1805.8,3,1,7.11,13.8,8,4051041.0
1740.6,2,1,0.5,34.3,10,4194235.0
1127.3,3,2,7.3,26.9,7,2909039.0
1471.1,5,1,6.62,0.5,6,3231071.0
1239.8,1,2,4.45,2.2,9,3168573.0
1465.0,1,3,2.07,28.3,4,3010671.0
1928.2,1,2,0.9,42.0,5,3964924.0
1612.0,3,2,0.54,0.9,1,3179498.0
1578.0,1,1,0.5,18.1,7,3573038.0
1249.4,5,2,1.16,6.8,6,3093230.0
880.6,5,3,2.65,6.8,7,2390191.0
1327.0,3,3,1.4,15.4,1,2662690.0
1822.3,2,3,1.85,24.9,7,3732334.0
865.5,3,3,2.48,4.8,7,2466182.0
1030.7,1,2,1.84,18.3,8,2808885.0
1444.2,3,3,6.45,15.2,2,2903762.0
1055.4,5,2,3.38,10.9,1,1990160.0
1122.6,3,2,0.5,13.8,1,2363933.0
1251.7,3,1,1.29,0.3,8,3001564.0
922.0,2,2,6.18,0.1,7,2353159.0
1059.1,5,2,1.79,12.0,9,3017611.0
1646.2,4,1,12.64,11.1,2,3253598.0
942.4,4,3,6.24,1.1,4,2350987.0
840.7,5,3,1.71,10.2,8,2508855.0
1179.5,4,2,3.63,21.3,6,2816397.0
1656.2,1,1,5.5,11.7,2,3203199.0
1331.1,4,2,1.07,10.9,10,3480469.0
1237.4,1,2,1.41,19.0,2,2364133.0
1415.5,5,3,3.54,2.8,7,3468052.0
789.0,4,1,12.94,9.2,9,2140629.0
1573.1,4,2,2.11,2.4,8,3721034.0
1534.2,1,3,2.57,11.1,2,2836489.0
1256.7,1,2,1.06,13.4,3,2521136.0
1752.1,3,3,4.5,1.9,8,3947541.0
1005.4,2,1,6.74,1.2,4,2052388.0
1794.8,4,2,2.9,2.7,6,4067630.0
1454.1,2,1,6.94,13.2,2,2904313.0
1282.2,2,3,1.8,3.2,1,2685049.0
1393.0,4,1,6.14,4.8,6,3116221.0
1362.5,1,1,1.49,18.2,8,3123724.0
1827.1,3,1,7.59,4.3,5,3871066.0
1023.2,5,2,8.88,7.6,1,2095558.0
1133.1,4,3,7.99,39.6,10,3060092.0
1762.7,4,1,1.21,26.1,2,3183571.0
1191.6,5,2,5.92,4.4,3,2679177.0
1715.2,2,3,3.87,13.7,2,3425882.0
1994.8,3,3,21.36,16.4,9,4433839.0
1259.4,2,3,2.24,34.6,10,3347677.0
1638.5,5,1,7.38,11.9,2,3319671.0
996.2,5,1,2.31,12.4,3,2152910.0
1664.2,3,1,2.53,32.9,9,3833985.0
1469.8,5,3,0.59,0.8,3,3095939.0
1565.6,5,3,1.37,14.8,8,3973904.0
1174.0,3,1,0.9,8.1,8,3072385.0
818.6,4,1,0.87,36.1,3,1780091.0
1576.1,2,3,0.5,48.5,10,3923801.0
677.8,4,3,7.89,2.8,10,2304005.0
1288.9,4,2,3.15,5.0,3,2666348.0
1729.4,2,2,8.15,4.8,8,3869272.0
1467.2,4,1,4.74,1.6,3,3122136.0
2081.9,3,3,8.9,9.9,4,4310826.0
1758.8,2,3,3.5,10.8,5,3987411.0
1171.1,1,2,0.5,12.8,7,2824714.0
1409.6,4,3,4.8,16.3,1,2758672.0
1383.4,5,1,5.66,1.0,8,3422655.0
846.2,2,2,4.92,14.6,3,1806995.0
1070.9,1,3,8.08,36.8,7,2460870.0
1203.7,5,3,6.57,9.1,10,3153214.0
687.3,1,1,2.83,1.7,3,1093201.0
1416.6,4,3,8.55,1.3,9,3596097.0
1312.8,5,2,5.88,5.0,10,3239812.0
814.5,4,2,0.64,20.9,5,2005631.0
1541.5,5,3,3.88,4.5,3,3309179.0
1650.6,2,3,6.52,25.3,3,3246057.0
1479.5,3,3,4.03,25.7,4,3393199.0
1286.6,3,3,14.88,9.2,5,2647820.0
1607.0,1,2,0.54,5.4,5,3694099.0
1638.1,5,1,6.41,13.7,8,3957679.0
1507.6,4,2,8.7,25.0,10,3806490.0
1111.4,2,3,6.06,1.0,6,2789707.0
1496.8,2,3,2.44,46.0,5,3258564.0
1818.4,2,2,2.43,15.6,2,3316042.0
1191.2,3,2,4.42,7.6,5,2750402.0
2134.3,4,3,2.53,10.6,7,4490648.0
1216.0,2,2,10.74,7.3,3,2398923.0
1411.3,2,3,0.58,8.0,7,3318937.0
1164.6,1,2,5.1,13.6,1,2067246.0
1478.1,5,3,0.72,0.9,6,3610528.0
790.2,5,2,3.88,2.9,1,1683116.0
1208.9,5,3,6.29,3.9,7,3061313.0
1017.8,1,1,0.9,7.9,6,2402754.0
1447.4,3,1,6.09,7.0,10,3564557.0
1748.1,1,2,0.75,19.2,1,3188308.0
1626.1,2,1,4.85,4.5,9,3609762.0
569.9,4,3,3.52,0.9,5,1650813.0
2114.7,2,2,1.77,0.9,7,4418420.0
1503.3,2,2,0.59,0.2,1,3095172.0
1128.2,4,3,6.66,0.6,8,2747804.0
1455.0,5,3,2.4,29.3,8,3840702.0
1461.7,1,3,0.5,17.9,9,3581408.0
1166.6,3,2,7.41,80.0,2,2269444.0
1469.3,2,3,1.33,0.3,6,3263846.0
1187.4,2,1,6.67,28.4,10,3084874.0
1258.5,3,2,4.16,17.9,5,2775836.0
1159.8,1,3,1.08,15.3,6,2751305.0
898.6,2,2,0.5,6.6,5,2296172.0
1451.0,3,1,4.5,7.1,1,2841424.0
1604.9,2,1,0.5,28.0,2,3284571.0
1580.2,5,3,0.5,18.7,3,3462090.0
1687.0,5,2,6.06,16.6,7,3710186.0
1513.5,2,3,3.87,0.5,10,3474209.0
1213.5,2,2,1.97,3.1,9,3110629.0
1693.9,5,3,3.87,49.3,2,3431844.0
924.9,2,3,4.48,9.1,10,2877925.0
1084.8,1,2,4.17,22.8,1,2017789.0
1062.5,1,2,5.14,7.4,1,2044688.0
1778.0,4,1,14.09,21.7,4,3679835.0
1730.0,1,1,2.46,1.9,9,3988779.0
1570.6,2,2,1.79,0.6,4,3385904.0
1775.2,2,1,0.5,9.4,3,3456504.0
1092.3,3,1,0.8,13.4,10,2867653.0
1522.0,1,2,0.56,5.9,8,3507163.0
1356.2,5,2,2.04,18.9,9,3195820.0
1696.4,5,2,4.71,10.3,5,3676948.0
1359.7,4,3,0.5,39.5,2,2761492.0
1265.3,3,2,6.5,1.3,4,2758630.0
1589.3,5,2,2.53,1.0,10,3946999.0
1706.7,4,2,16.55,35.3,8,3705829.0
1166.1,1,1,4.2,16.6,2,2397406.0
1378.6,3,2,7.38,16.7,9,3358870.0
1029.5,3,1,9.87,0.4,5,2433046.0
525.7,2,3,10.98,41.6,7,1594271.0
1470.2,1,2,3.65,22.2,5,3148110.0
1613.1,3,2,2.53,21.7,3,3113648.0
1491.7,4,1,4.11,36.4,2,3091860.0
717.7,5,3,2.57,12.9,3,1905304.0
1277.2,1,2,1.38,7.5,2,2530721.0
623.6,1,3,1.96,9.8,2,1410152.0
1879.4,3,3,1.32,22.5,2,3845575.0
1019.9,3,2,1.57,22.0,2,2093163.0
1839.4,3,3,0.5,14.1,8,4039677.0
1731.1,4,3,2.78,3.7,5,3724300.0
1084.8,2,2,1.34,25.6,9,2859119.0
1003.5,3,1,2.97,15.6,5,2320905.0
1522.6,2,2,7.86,3.8,1,3013475.0
1104.5,2,3,2.97,9.8,8,2693310.0
1435.9,1,2,15.46,80.0,3,2605505.0
1231.0,5,1,0.8,6.0,10,3206424.0
776.6,5,3,9.49,1.9,10,2536038.0
619.3,4,3,1.43,0.3,2,1343092.0
1479.3,4,1,13.59,3.1,6,3342586.0
1203.5,5,1,1.29,3.1,4,2620877.0
1206.4,5,3,6.87,29.3,4,2609846.0
1643.6,1,1,0.5,2.5,9,4033437.0
1810.7,1,2,4.97,29.8,10,4279252.0
1304.6,5,1,1.23,1.4,8,3292747.0
1280.8,3,2,5.55,35.6,3,2467684.0
1575.1,3,3,5.05,4.4,9,4013479.0
925.1,1,3,12.87,14.2,1,1706791.0
1478.1,2,3,4.93,2.6,7,3405397.0
1593.2,5,3,2.62,7.4,7,3850977.0
1638.1,4,3,1.08,1.3,2,3132566.0
722.1,3,1,5.36,13.0,7,1896476.0
1133.5,2,1,0.62,6.4,7,2750645.0
1092.6,3,3,8.82,28.7,9,2860930.0
1435.0,2,1,1.42,3.0,6,3034841.0
1568.3,5,1,3.71,4.9,10,3923093.0
1923.8,5,3,4.53,2.9,10,4590842.0
1226.8,5,1,2.25,12.4,9,3392579.0
1225.8,1,3,5.45,1.8,3,2632574.0
1802.4,2,3,1.44,3.1,8,4069688.0
1503.8,4,3,0.5,17.0,4,3283562.0
1843.7,4,3,16.0,1.2,1,3643962.0
1501.1,5,1,1.93,20.4,7,3536993.0
995.0,4,1,6.25,1.7,3,1990642.0
933.4,3,2,3.54,13.2,4,2389735.0
857.0,2,2,5.53,80.0,3,1645195.0
1631.7,2,3,0.59,2.9,6,3938384.0
1816.0,2,2,3.66,4.5,10,4282411.0
2047.3,3,1,2.49,34.3,1,3752691.0
1695.1,1,1,3.01,14.8,10,3646128.0
1807.0,3,2,16.94,10.2,7,3995376.0
1197.0,2,2,0.73,12.4,10,2980687.0
995.3,2,1,7.03,5.3,8,2548065.0
1697.5,2,2,2.0,29.0,3,3616772.0
1546.2,4,1,1.71,20.5,9,3587075.0
1437.6,1,1,1.58,15.4,2,2860902.0
1535.6,3,2,2.14,40.3,10,3654591.0
1513.1,2,2,2.21,12.9,10,3834094.0
1849.3,5,3,1.58,10.8,9,4406957.0
1853.2,1,3,5.51,55.8,5,3754289.0
1590.5,5,3,0.5,3.5,6,3849253.0
1696.0,1,3,2.02,2.3,2,3388829.0
1579.9,2,3,1.64,2.7,5,3330773.0
1238.6,1,1,6.96,68.3,6,2857536.0
1664.8,1,2,0.79,15.8,5,3323322.0
911.9,2,1,14.12,5.5,4,1989999.0
1768.9,5,3,0.93,4.3,8,4090455.0
981.9,5,3,2.31,0.9,2,2026110.0
1500.0,4,2,1.11,2.1,1,2856497.0
1104.2,5,1,1.69,35.8,2,2319307.0
1593.7,5,3,7.16,20.6,4,3449907.0
1388.1,1,3,3.24,42.6,1,2727978.0
841.8,4,3,0.89,8.3,9,2739404.0
1547.2,2,3,0.5,13.8,1,3062486.0
1197.7,2,1,1.31,9.9,5,2615690.0
1708.4,3,1,14.56,32.0,8,3886759.0
1400.5,4,3,9.33,71.3,9,3316394.0
1538.4,1,1,2.9,40.5,9,3337378.0
1064.9,3,3,3.29,13.7,8,2885646.0
1193.7,3,2,11.48,1.0,6,2899988.0
1239.5,2,2,4.47,14.4,6,2713135.0
1699.8,5,2,10.63,1.5,9,4250951.0
1987.1,1,1,3.38,2.2,2,3815335.0
1118.2,4,3,1.12,3.2,3,2571013.0
1776.9,3,2,6.47,6.8,6,3752612.0
640.6,1,2,3.74,13.4,8,2000728.0
982.0,2,1,5.52,6.1,7,2219941.0
1064.4,3,1,0.86,9.0,8,2717276.0
926.6,3,2,5.21,0.7,5,2124450.0
845.7,2,3,2.41,14.5,9,2279287.0
1544.5,2,3,2.02,16.1,6,3533224.0
1325.1,2,3,5.57,1.6,10,3406278.0
1532.8,1,2,4.49,23.1,2,3020785.0
1641.7,1,1,5.24,15.6,6,3413011.0
1493.0,1,3,16.81,10.1,4,3130653.0
1630.2,5,2,6.04,12.1,5,3557065.0
1375.7,3,2,5.12,10.5,5,2953249.0
984.6,1,1,4.75,0.8,1,1759541.0
1770.2,5,3,2.54,19.9,10,4078654.0
1193.8,3,2,9.14,10.8,5,2791701.0
1072.5,1,3,2.4,2.8,10,3029881.0
1337.7,2,3,6.02,17.1,9,3626686.0
1080.5,4,3,1.73,17.8,8,2828037.0
1253.9,1,2,0.8,3.6,8,2972433.0
1520.4,4,3,0.69,23.9,3,3027265.0
1521.9,1,1,5.03,9.1,9,3625839.0
1085.8,2,2,1.99,3.0,9,2942702.0
1229.3,4,2,1.61,16.1,10,3472145.0
1776.0,5,3,4.48,13.6,7,3928385.0
1573.7,2,3,0.5,2.8,6,3626005.0
2126.3,4,3,1.41,30.9,9,4769734.0
1813.0,4,2,2.08,28.9,6,4112497.0
1800.5,2,1,6.16,27.1,3,3549559.0
914.2,2,1,3.94,7.6,6,2018979.0
1667.4,2,2,9.69,26.1,2,3151999.0
1381.4,3,1,2.04,27.9,2,2502600.0
1207.2,5,3,1.76,80.0,7,2836417.0
1458.8,1,2,0.5,47.4,8,3247293.0
1730.8,4,1,15.15,7.2,7,3707955.0
1575.3,1,2,3.48,3.3,5,3275039.0
1092.5,2,1,3.49,5.2,4,2374959.0
1659.9,5,2,12.85,10.2,8,3846516.0
1176.8,5,1,1.71,24.6,9,3096130.0
1475.8,3,2,2.02,19.3,7,3442012.0
1293.8,2,2,5.34,23.2,1,2290199.0
1323.4,4,2,7.69,7.2,4,2862565.0
1668.2,3,2,6.01,4.3,4,3617938.0
1035.9,2,2,7.77,0.4,10,2774042.0
2080.8,3,3,4.28,14.8,3,4197291.0
762.6,1,2,9.93,23.8,4,1723878.0
1190.8,2,2,3.99,33.0,9,3080860.0
1529.6,4,2,1.3,9.7,1,3066008.0
1604.5,4,1,3.9,39.4,2,3241922.0
1364.8,2,2,6.24,3.4,7,3184724.0
1379.9,3,3,5.3,10.8,9,3489279.0
1543.7,5,2,1.39,3.6,7,3700043.0
1319.1,2,1,0.5,3.1,1,2440533.0
1887.6,4,1,1.45,46.0,7,3993139.0
1693.8,1,2,20.69,25.5,6,3446152.0
1705.5,4,2,1.02,0.2,1,3553690.0
1061.8,5,2,3.12,4.7,1,2185121.0
1372.2,4,2,5.09,3.4,2,2824647.0
1294.8,5,1,10.58,2.4,6,2744811.0
1048.0,2,2,7.14,17.9,4,2282389.0
1526.1,4,1,11.98,12.5,4,3163339.0
1211.8,3,1,4.64,9.1,6,2455838.0
1629.4,3,3,10.02,3.2,9,3870024.0
1025.4,4,1,1.53,4.9,1,1891078.0
2001.7,4,2,2.82,6.6,2,3857685.0
1086.3,1,2,9.28,23.1,8,2742114.0
1476.8,4,2,1.97,67.9,8,3500263.0
1677.2,1,2,10.25,3.0,6,3471185.0
1200.3,1,3,2.26,6.3,6,2708060.0
1698.4,1,3,2.26,4.9,8,3800111.0
969.8,1,3,1.85,0.7,2,2031306.0
1908.2,2,3,3.96,3.7,2,3565234.0
1405.0,3,1,0.69,34.8,1,2850587.0
1191.3,1,3,0.5,27.8,6,2638914.0
1295.3,3,1,11.39,2.8,6,2679976.0
1683.1,1,2,13.22,6.8,6,3636067.0
1195.4,3,1,0.5,5.6,2,2418335.0
1137.7,4,1,3.99,2.4,7,2802046.0
1322.5,4,3,3.88,14.6,3,2901367.0
988.1,3,2,2.33,12.2,1,1900345.0
2037.2,1,2,4.21,8.4,1,3779375.0
1201.8,2,3,3.06,29.0,9,3127013.0
1691.1,3,1,3.36,14.5,3,3575312.0
1473.3,5,3,7.04,4.5,8,3510176.0
1055.4,2,1,3.73,7.0,10,2767502.0
1397.9,5,3,1.96,2.4,7,3475903.0
1674.4,3,3,4.35,13.4,2,3342163.0
1334.1,1,2,5.12,13.3,2,2555368.0
1817.6,5,2,5.43,30.6,4,3969393.0
1757.5,3,2,4.82,29.1,2,3206169.0
1721.6,2,3,5.46,27.2,5,3428703.0
1239.1,1,2,1.86,11.9,10,2967614.0
1022.1,5,2,2.95,15.8,7,2807414.0
1185.2,3,3,5.52,22.4,2,2475786.0
1468.7,1,2,7.02,1.4,9,3277498.0
1591.0,1,1,2.85,5.4,1,2931807.0
640.0,4,2,2.27,2.8,2,1504107.0
1397.2,1,1,6.29,10.7,7,2827683.0
1455.3,3,2,1.26,27.3,5,3215641.0
1302.9,2,3,0.5,3.9,1,2459792.0
1851.9,4,3,3.19,19.7,4,3953778.0
1547.6,3,2,0.95,7.8,8,3523587.0
1858.6,3,1,2.38,35.0,5,3876704.0
1324.4,3,2,1.72,14.8,2,2846489.0
1728.1,5,3,7.51,56.3,9,4171538.0
1972.3,5,2,2.01,4.2,1,3924703.0
1859.1,2,3,5.12,38.6,1,3466559.0
1017.8,3,1,5.6,6.6,10,2600737.0
1311.2,5,1,3.05,14.6,5,2916086.0
1279.2,5,3,0.5,2.9,9,3387646.0
1571.2,5,1,6.03,21.4,6,3449843.0
1640.2,2,3,0.5,57.4,5,3320145.0
1106.4,2,3,0.52,23.2,6,2725539.0
1423.7,3,3,1.09,14.3,6,3139558.0
693.0,4,2,1.65,8.9,9,2423913.0
1904.7,3,1,9.37,6.4,9,4278238.0
1220.7,5,2,5.62,8.1,5,2936550.0
1419.6,5,2,2.45,6.0,4,3243783.0
1291.6,1,1,19.23,26.8,1,2531663.0
1801.1,3,2,1.4,33.5,6,3916149.0
500.0,5,3,4.71,44.8,7,1654905.0
1394.2,5,2,9.39,8.1,7,3239816.0
1363.0,4,3,8.1,11.9,1,2861161.0
1241.2,1,1,0.5,12.9,6,2655970.0
2004.2,3,2,5.97,15.8,8,4291658.0
1089.4,2,1,1.49,0.0,3,2329613.0
1670.1,3,3,2.2,27.7,1,3214849.0
1524.7,3,2,3.36,4.7,7,3601633.0
1841.5,4,3,7.82,9.6,4,3656983.0
1166.5,3,3,0.91,27.6,5,2709685.0
1143.5,4,3,0.57,80.0,2,2377550.0
1783.6,4,1,0.83,23.8,7,3861986.0
1548.9,5,1,1.23,0.4,1,3194794.0
859.3,2,1,0.5,6.9,4,1988066.0
1211.2,4,2,13.04,4.3,8,2970512.0
1535.2,1,3,1.92,49.9,7,3320227.0
1693.2,1,1,0.97,4.6,7,3667085.0
1162.3,2,3,5.08,43.1,7,2634531.0
500.0,4,1,7.73,41.6,5,1488719.0
1583.1,2,3,7.0,27.4,10,3910907.0
972.9,5,1,6.34,1.5,3,2361332.0
693.9,1,1,0.5,0.0,10,2256799.0
500.0,3,1,7.62,23.7,7,1501621.0
1684.9,1,1,3.48,27.8,8,3653132.0
1445.0,4,3,5.24,49.1,7,3406136.0
1321.0,2,1,15.67,3.7,6,2893702.0
1886.2,1,1,8.32,19.8,9,4106463.0
1623.1,3,1,8.73,11.0,6,3450404.0
1965.7,3,3,1.0,6.0,5,4320019.0
912.5,2,1,3.24,14.0,6,2152369.0
1387.9,2,3,14.91,11.9,10,3574510.0
834.2,1,2,4.37,5.2,4,1891259.0
1319.7,4,3,0.54,4.7,6,3124763.0
1313.0,5,2,6.58,10.0,4,2790605.0
1619.3,3,1,0.5,9.6,5,3480330.0
1415.9,2,1,6.78,5.4,6,3144545.0
1618.2,5,3,10.59,4.6,1,3134976.0
1646.2,5,1,2.77,46.3,6,3730053.0
2154.2,5,1,2.67,29.7,6,4512679.0
1289.6,4,3,1.81,25.5,1,2588775.0
1070.6,2,1,10.48,3.6,7,2376999.0
1486.1,3,2,3.97,3.1,10,3747212.0
1119.2,2,2,4.33,24.9,5,2462286.0
1918.7,1,1,5.42,3.1,8,4327867.0
1300.9,3,1,1.79,10.5,5,2972090.0
1202.0,2,2,2.84,3.8,10,3148670.0
1235.0,3,1,6.77,7.1,5,2858556.0
1651.4,1,2,21.16,28.8,2,3095742.0
1344.8,3,3,0.5,33.3,4,3077318.0
1175.4,5,2,0.5,80.0,4,2546937.0
1982.9,4,1,2.79,43.2,10,4607660.0
1100.3,1,1,5.39,16.7,10,2889645.0
1412.4,3,2,2.44,8.5,8,3197706.0
1628.3,1,2,25.0,0.9,3,3300193.0
829.0,5,1,1.09,14.1,1,1642017.0
1568.1,4,1,0.5,3.5,7,3483102.0
1030.7,1,1,1.05,28.5,9,2326076.0
1688.0,5,3,10.89,11.9,6,3802320.0
1063.1,5,3,0.78,19.8,2,2167823.0
1642.5,5,2,3.26,16.8,2,3262313.0
1787.0,3,2,2.72,6.4,1,3525757.0
1701.5,2,3,5.48,21.3,6,3683018.0
1488.0,1,3,0.5,27.8,8,3415788.0
1319.0,2,2,5.38,20.4,1,2297714.0
1198.3,5,3,2.19,22.5,1,2467335.0
1914.9,2,2,13.02,6.7,1,3632917.0
1155.2,5,1,9.45,43.2,10,3130847.0
1037.0,5,2,2.55,8.3,5,2740097.0
1632.9,4,3,24.73,34.1,7,3539979.0
1121.4,4,3,0.5,29.3,4,2445951.0
1067.5,2,3,7.77,2.0,1,2110979.0
894.7,1,2,2.84,50.8,1,1699094.0
1231.0,2,3,2.84,80.0,10,3133460.0
1371.0,1,2,0.93,14.0,3,2707022.0
1485.1,2,1,3.62,22.9,5,2810450.0
1733.0,3,1,0.5,40.7,5,3545361.0
1584.4,3,3,4.79,0.3,9,3863030.0
1333.2,1,2,1.38,39.9,9,3258869.0
1330.6,4,2,6.45,14.8,9,3432688.0
1578.6,1,3,4.67,26.4,8,3616931.0
1845.4,2,2,6.86,11.7,9,4242328.0
1444.2,5,3,6.93,11.3,8,3603523.0
1235.8,3,3,1.1,34.2,8,3101521.0
1052.5,5,1,0.5,10.6,8,2840719.0
894.2,3,3,2.28,9.6,8,2137759.0
1633.2,2,2,12.57,14.1,5,3297619.0
1602.3,3,3,4.31,11.0,10,3837156.0
1602.1,1,1,6.5,8.9,3,3089143.0
1355.0,5,1,10.58,3.0,4,2796746.0
1892.4,5,2,11.83,7.6,9,4461674.0
1230.6,2,3,3.76,5.0,7,2834585.0
1734.3,5,2,3.89,7.7,9,4254636.0
1386.4,2,2,9.52,13.5,7,3012886.0
1187.1,4,3,8.24,14.1,8,2918990.0
1607.4,1,1,6.0,4.1,3,3040046.0
1543.4,3,2,4.64,1.3,8,3538167.0
1524.9,3,2,4.8,20.5,4,3321286.0
1428.4,3,1,2.25,11.3,6,3157622.0
1386.7,4,3,9.19,8.8,1,2685130.0
2235.9,1,3,4.81,2.1,2,4157598.0
1814.5,5,3,1.26,8.0,7,4136212.0
1653.0,5,1,1.37,25.6,6,3718867.0
1439.1,1,2,9.89,13.1,10,3420677.0
1752.5,1,1,4.91,1.4,5,3558122.0
1581.3,3,2,2.54,6.1,7,3720086.0
1409.2,5,2,1.04,58.5,2,2931456.0
1293.8,1,3,4.71,11.8,10,3121952.0
1371.7,5,3,1.02,5.1,4,3100572.0
500.0,1,3,3.18,36.7,5,1305592.0
1473.7,2,1,5.66,6.1,8,3439078.0
1229.0,3,3,4.17,19.6,6,2882516.0
1957.4,1,1,12.76,2.4,6,4118840.0
1406.8,4,3,0.5,2.6,5,3150991.0
983.9,1,3,1.64,12.4,10,2724760.0
1382.5,2,3,0.5,4.1,5,2976618.0
1033.9,4,1,1.08,0.8,1,2116014.0
1565.7,4,2,0.66,39.1,4,3166401.0
1501.8,1,1,6.6,0.9,9,3509179.0
1735.2,2,1,2.31,19.0,2,3327304.0
1123.2,4,1,12.95,6.1,6,2629930.0
1411.9,3,2,0.5,40.7,2,2947882.0
922.2,3,1,5.29,64.1,9,2479761.0
